Country,Year,Indicator_Type,Mortality_Rate
Uganda,2003.5,Under-five mortality rate,132.8665019
Uganda,2004.5,Under-five mortality rate,124.1443793
Uganda,2005.5,Under-five mortality rate,115.7332487
Uganda,2006.5,Under-five mortality rate,107.9647193
Uganda,2007.5,Under-five mortality rate,100.8838866
Uganda,2008.5,Under-five mortality rate,94.38624672
Uganda,2009.5,Under-five mortality rate,88.57254132
Uganda,2010.5,Under-five mortality rate,82.92158183
Uganda,2011.5,Under-five mortality rate,77.51425526
Uganda,2012.5,Under-five mortality rate,72.82076505
Uganda,2013.5,Under-five mortality rate,68.38215198
Uganda,2014.5,Under-five mortality rate,64.82914069
Uganda,2015.5,Under-five mortality rate,61.25717967
Uganda,2016.5,Under-five mortality rate,57.66452383
Uganda,2017.5,Under-five mortality rate,54.75940556
Uganda,2018.5,Under-five mortality rate,52.2244107
Uganda,2019.5,Under-five mortality rate,49.97945336
Uganda,2020.5,Under-five mortality rate,47.94201578
Uganda,2021.5,Under-five mortality rate,46.1063372
Uganda,2022.5,Under-five mortality rate,44.727673
Uganda,2008.5,Under-five mortality rate,105.341471
Uganda,2014.9,Under-five mortality rate,79.199926
Uganda,2010.9,Under-five mortality rate,108.724716
Uganda,2006.5,Under-five mortality rate,100.231757
Uganda,2013.5,Under-five mortality rate,77.493507
Uganda,2003.5,Under-five mortality rate,149.066286
Uganda,2000.5,Under-five mortality rate,162.9665611
Uganda,2001.5,Under-five mortality rate,156.3460869
Uganda,2002.5,Under-five mortality rate,149.1177029
Uganda,2003.5,Under-five mortality rate,141.2336434
Uganda,2004.5,Under-five mortality rate,133.1496922
Uganda,2005.5,Under-five mortality rate,125.1476847
Uganda,2006.5,Under-five mortality rate,117.3790977
Uganda,2007.5,Under-five mortality rate,110.0740254
Uganda,2008.5,Under-five mortality rate,103.0486613
Uganda,2009.5,Under-five mortality rate,96.88803251
Uganda,2010.5,Under-five mortality rate,90.76110671
Uganda,2011.5,Under-five mortality rate,85.0859753
Uganda,2012.5,Under-five mortality rate,80.24558853
Uganda,2013.5,Under-five mortality rate,75.67815714
Uganda,2014.5,Under-five mortality rate,72.02833845
Uganda,2015.5,Under-five mortality rate,68.42348282
Uganda,2016.5,Under-five mortality rate,64.82074115
Uganda,2017.5,Under-five mortality rate,61.79550982
Uganda,2018.5,Under-five mortality rate,59.1452015
Uganda,2019.5,Under-five mortality rate,56.77917184
Uganda,2020.5,Under-five mortality rate,54.66816133
Uganda,2021.5,Under-five mortality rate,52.71857171
Uganda,2022.5,Under-five mortality rate,51.29548728
Uganda,2008.5,Under-five mortality rate,100.614263
Uganda,2014.9,Under-five mortality rate,70.19574
Uganda,2010.9,Under-five mortality rate,98.904579
Uganda,2006.5,Under-five mortality rate,127.542529
Uganda,2013.5,Under-five mortality rate,64.28828
Uganda,2003.5,Under-five mortality rate,138.205243
Uganda,2000.5,Under-five mortality rate,153.4444613
Uganda,2001.5,Under-five mortality rate,146.9294662
Uganda,2002.5,Under-five mortality rate,139.4858406
Uganda,2003.5,Under-five mortality rate,131.4290232
Uganda,2004.5,Under-five mortality rate,123.3118751
Uganda,2005.5,Under-five mortality rate,115.3576392
Uganda,2006.5,Under-five mortality rate,108.0308379
Uganda,2007.5,Under-five mortality rate,100.7275158
Uganda,2008.5,Under-five mortality rate,94.16085273
Uganda,2009.5,Under-five mortality rate,88.18856735
Uganda,2010.5,Under-five mortality rate,82.41379951
Uganda,2011.5,Under-five mortality rate,76.76964633
Uganda,2012.5,Under-five mortality rate,72.03872333
Uganda,2013.5,Under-five mortality rate,67.39662198
Uganda,2014.5,Under-five mortality rate,63.92390681
Uganda,2015.5,Under-five mortality rate,60.44702338
Uganda,2016.5,Under-five mortality rate,56.87194588
Uganda,2017.5,Under-five mortality rate,54.05009845
Uganda,2018.5,Under-five mortality rate,51.46127137
Uganda,2019.5,Under-five mortality rate,49.2317198
Uganda,2020.5,Under-five mortality rate,47.32319013
Uganda,2021.5,Under-five mortality rate,45.46799078
Uganda,2022.5,Under-five mortality rate,44.09587635
Uganda,2008.5,Under-five mortality rate,85.534373
Uganda,2014.9,Under-five mortality rate,69.859628
Uganda,2010.9,Under-five mortality rate,112.268253
Uganda,2006.5,Under-five mortality rate,81.352081
Uganda,2013.5,Under-five mortality rate,62.130825
Uganda,2003.5,Under-five mortality rate,114.570313
Uganda,2000.5,Under-five mortality rate,146.846141
Uganda,2001.5,Under-five mortality rate,139.841618
Uganda,2002.5,Under-five mortality rate,132.1123757
Uganda,2003.5,Under-five mortality rate,123.7931928
Uganda,2004.5,Under-five mortality rate,115.6196829
Uganda,2005.5,Under-five mortality rate,107.728778
Uganda,2006.5,Under-five mortality rate,100.3576792
Uganda,2007.5,Under-five mortality rate,93.50754019
Uganda,2008.5,Under-five mortality rate,87.35796566
Uganda,2009.5,Under-five mortality rate,81.77009474
Uganda,2010.5,Under-five mortality rate,76.35119219
Uganda,2011.5,Under-five mortality rate,71.10394701
Uganda,2012.5,Under-five mortality rate,66.61200364
Uganda,2013.5,Under-five mortality rate,62.23456272
Uganda,2014.5,Under-five mortality rate,58.8570955
Uganda,2015.5,Under-five mortality rate,55.50572012
Uganda,2016.5,Under-five mortality rate,52.04681249
Uganda,2017.5,Under-five mortality rate,49.396694
Uganda,2018.5,Under-five mortality rate,46.89861571
Uganda,2019.5,Under-five mortality rate,44.7753425
Uganda,2020.5,Under-five mortality rate,42.98691345
Uganda,2021.5,Under-five mortality rate,41.24728416
Uganda,2022.5,Under-five mortality rate,39.91808979
Uganda,2008.5,Under-five mortality rate,99.918471
Uganda,2014.9,Under-five mortality rate,58.891321
Uganda,2010.9,Under-five mortality rate,98.699372
Uganda,2006.5,Under-five mortality rate,80.552215
Uganda,2013.5,Under-five mortality rate,67.045291
Uganda,2003.5,Under-five mortality rate,133.634566
Uganda,2000.5,Under-five mortality rate,153.6679612
Uganda,2001.5,Under-five mortality rate,145.4707625
Uganda,2002.5,Under-five mortality rate,136.0742671
Uganda,2003.5,Under-five mortality rate,126.2392837
Uganda,2004.5,Under-five mortality rate,116.4031777
Uganda,2005.5,Under-five mortality rate,107.206792
Uganda,2006.5,Under-five mortality rate,99.15968765
Uganda,2007.5,Under-five mortality rate,92.33171478
Uganda,2008.5,Under-five mortality rate,86.38581908
Uganda,2009.5,Under-five mortality rate,81.06942844
Uganda,2010.5,Under-five mortality rate,75.84047632
Uganda,2011.5,Under-five mortality rate,70.71854106
Uganda,2012.5,Under-five mortality rate,66.2230707
Uganda,2013.5,Under-five mortality rate,61.80920306
Uganda,2014.5,Under-five mortality rate,58.14522017
Uganda,2015.5,Under-five mortality rate,54.54738061
Uganda,2016.5,Under-five mortality rate,50.87160764
Uganda,2017.5,Under-five mortality rate,48.12004994
Uganda,2018.5,Under-five mortality rate,45.46312489
Uganda,2019.5,Under-five mortality rate,43.25217637
Uganda,2020.5,Under-five mortality rate,41.39575371
Uganda,2021.5,Under-five mortality rate,39.57549726
Uganda,2022.5,Under-five mortality rate,38.20219184
Uganda,2008.5,Under-five mortality rate,61.813645
Uganda,2014.9,Under-five mortality rate,53.40126
Uganda,2010.9,Under-five mortality rate,43.965194
Uganda,2006.5,Under-five mortality rate,54.586408
Uganda,2013.5,Under-five mortality rate,42.454413
Uganda,2003.5,Under-five mortality rate,103.415666
Uganda,2000.5,Under-five mortality rate,111.221421
Uganda,2001.5,Under-five mortality rate,105.4263788
Uganda,2002.5,Under-five mortality rate,99.15498071
Uganda,2003.5,Under-five mortality rate,92.59551445
Uganda,2004.5,Under-five mortality rate,85.82346808
Uganda,2005.5,Under-five mortality rate,79.405996
Uganda,2006.5,Under-five mortality rate,73.56808224
Uganda,2007.5,Under-five mortality rate,68.25491537
Uganda,2008.5,Under-five mortality rate,63.5082073
Uganda,2009.5,Under-five mortality rate,59.31421214
Uganda,2010.5,Under-five mortality rate,55.29299033
Uganda,2011.5,Under-five mortality rate,51.53943015
Uganda,2012.5,Under-five mortality rate,48.3032919
Uganda,2013.5,Under-five mortality rate,45.11069322
Uganda,2014.5,Under-five mortality rate,42.69810745
Uganda,2015.5,Under-five mortality rate,40.29482059
Uganda,2016.5,Under-five mortality rate,37.79377759
Uganda,2017.5,Under-five mortality rate,35.85674865
Uganda,2018.5,Under-five mortality rate,34.02025654
Uganda,2019.5,Under-five mortality rate,32.49944892
Uganda,2020.5,Under-five mortality rate,31.171568
Uganda,2021.5,Under-five mortality rate,29.92293381
Uganda,2022.5,Under-five mortality rate,28.95476413
Uganda,2002.2,Under-five mortality rate,146.3762
Uganda,2000,Under-five mortality rate,149.5659685
Uganda,2002,Under-five mortality rate,137.5755103
Uganda,2004,Under-five mortality rate,122.9468995
Uganda,2006,Under-five mortality rate,106.6122939
Uganda,2008,Under-five mortality rate,85.76125446
Uganda,2010,Under-five mortality rate,87.24071217
Uganda,2012,Under-five mortality rate,67.83529336
Uganda,2014,Under-five mortality rate,61.64633474
Uganda,2015.5,Under-five mortality rate,55.94896533
Uganda,2000.5,Under-five mortality rate,143.2
Uganda,2001.5,Under-five mortality rate,130.3
Uganda,2002.5,Under-five mortality rate,123.8
Uganda,2003.5,Under-five mortality rate,116.1
Uganda,2004.5,Under-five mortality rate,124.5
Uganda,2005.5,Under-five mortality rate,128.9
Uganda,2006.5,Under-five mortality rate,111.6
Uganda,2007.5,Under-five mortality rate,86.8
Uganda,2008.5,Under-five mortality rate,78.5
Uganda,2009.5,Under-five mortality rate,88.7
Uganda,2010.5,Under-five mortality rate,87.5
Uganda,2004,Under-five mortality rate,98.86794
Uganda,2006.9,Under-five mortality rate,101.7886
Uganda,2009.8,Under-five mortality rate,86.28278
Uganda,2012.4,Under-five mortality rate,77.09907
Uganda,2014.8,Under-five mortality rate,68.4627
Uganda,2016.8,Under-five mortality rate,72.54018
Uganda,2000.6,Under-five mortality rate,143.7284
Uganda,2003.5,Under-five mortality rate,122.6173
Uganda,2006.2,Under-five mortality rate,123.3759
Uganda,2008.6,Under-five mortality rate,115.2816
Uganda,2010.9,Under-five mortality rate,97.14669
Uganda,2012.7,Under-five mortality rate,81.16002
Uganda,2010.9,Under-five mortality rate,176.5804
Uganda,2003.5,Under-five mortality rate,113
Uganda,2007.5,Under-five mortality rate,77.7
Uganda,2001.7,Under-five mortality rate,128.4
Uganda,2004,Under-five mortality rate,121.3
Uganda,2006,Under-five mortality rate,109.6
Uganda,2007.7,Under-five mortality rate,84.5
Uganda,2003.5,Under-five mortality rate,117.2786765
Uganda,2007.5,Under-five mortality rate,78.63017944
Uganda,2007,Under-five mortality rate,156.3905
Uganda,2000.5,Under-five mortality rate,164.3582844
Uganda,2001.5,Under-five mortality rate,161.76066
Uganda,2002.5,Under-five mortality rate,142.2271517
Uganda,2003.5,Under-five mortality rate,130.9791039
Uganda,2004.5,Under-five mortality rate,109.7216814
Uganda,2005.5,Under-five mortality rate,111.7975431
Uganda,2000.5,Under-five mortality rate,152.6877111
Uganda,2001.5,Under-five mortality rate,138.0675637
Uganda,2002.5,Under-five mortality rate,130.2657672
Uganda,2003.5,Under-five mortality rate,121.2575287
Uganda,2004.5,Under-five mortality rate,129.0854071
Uganda,2005.5,Under-five mortality rate,132.7469576
Uganda,2006.5,Under-five mortality rate,114.2083904
Uganda,2007.5,Under-five mortality rate,88.31919819
Uganda,2008.5,Under-five mortality rate,79.47182439
Uganda,2009.5,Under-five mortality rate,89.4018271
Uganda,2010.5,Under-five mortality rate,87.86851357
Uganda,2000.1,Under-five mortality rate,120.7271
Uganda,2001.4,Under-five mortality rate,118.2758
Uganda,2004.3,Under-five mortality rate,105.2737
Uganda,2007.1,Under-five mortality rate,92.55046
Uganda,2009.7,Under-five mortality rate,80.92639
Uganda,2011.9,Under-five mortality rate,76.3002
Uganda,2000,Under-five mortality rate,139.0259
Uganda,2002,Under-five mortality rate,129.3371
Uganda,2004,Under-five mortality rate,117.1769
Uganda,2006,Under-five mortality rate,102.954
Uganda,2008,Under-five mortality rate,83.81729
Uganda,2010,Under-five mortality rate,86.12417
Uganda,2012,Under-five mortality rate,67.43912
Uganda,2014,Under-five mortality rate,61.49803
Uganda,2015.5,Under-five mortality rate,55.89624
Uganda,2000.5,Under-five mortality rate,157.4
Uganda,2001.5,Under-five mortality rate,156.1
Uganda,2002.5,Under-five mortality rate,138.3
Uganda,2003.5,Under-five mortality rate,128.3
Uganda,2004.5,Under-five mortality rate,108.2
Uganda,2005.5,Under-five mortality rate,110.9
Uganda,2000.1,Under-five mortality rate,139.2
Uganda,2002.5,Under-five mortality rate,153.2
Uganda,2004.4,Under-five mortality rate,157.7
Uganda,2000.5,Under-five mortality rate,145.6293091
Uganda,2001.5,Under-five mortality rate,138.8028625
Uganda,2002.5,Under-five mortality rate,131.1890334
Uganda,2003.5,Under-five mortality rate,123.0581315
Uganda,2004.5,Under-five mortality rate,114.8615792
Uganda,2005.5,Under-five mortality rate,106.969378
Uganda,2006.5,Under-five mortality rate,99.69907694
Uganda,2007.5,Under-five mortality rate,92.97914231
Uganda,2008.5,Under-five mortality rate,86.89230122
Uganda,2009.5,Under-five mortality rate,81.44606703
Uganda,2010.5,Under-five mortality rate,76.13191301
Uganda,2011.5,Under-five mortality rate,71.04350797
Uganda,2012.5,Under-five mortality rate,66.68453562
Uganda,2013.5,Under-five mortality rate,62.44584762
Uganda,2014.5,Under-five mortality rate,59.13053368
Uganda,2015.5,Under-five mortality rate,55.8436855
Uganda,2016.5,Under-five mortality rate,52.48097695
Uganda,2017.5,Under-five mortality rate,49.84382017
Uganda,2018.5,Under-five mortality rate,47.397694
Uganda,2019.5,Under-five mortality rate,45.30757189
Uganda,2020.5,Under-five mortality rate,43.50911732
Uganda,2021.5,Under-five mortality rate,41.78645555
Uganda,2022.5,Under-five mortality rate,40.49328188
